Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"NEUR 411 X3 
4 cr 
CRN 30795","Specialized Honors II: NEUR 411
CLA-Capstone
CLA-Writing Intensive",Graham Cousens,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"NEUR 411 X4 
4 cr 
CRN 30814","Specialized Honors II: Allo. Modul. of mGlu4 Proj. Against NMDA-indu.Toxi. in Neuronal Cell Culture
CLA-Capstone
CLA-Writing Intensive",Roger Knowles,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"NEUR 411 X5 
4 cr 
CRN 30822","Specialized Honors II: Effects of Maternal Separation on Sprague Dawley Dams and Pups
CLA-Capstone
CLA-Writing Intensive",Christina McKittrick,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"NEUR 411 X6 
4 cr 
CRN 30824","Specialized Honors II
CLA-Capstone
CLA-Writing Intensive",Graham Cousens,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"NEUR 411 X7 
4 cr 
CRN 30830","Specialized Honors II
CLA-Capstone
CLA-Writing Intensive",Graham Cousens,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PAST 101 PR 
4 cr 
CRN 30269","Intro to Pan-African Studies
CLA-Breadth/Interdisciplinary
CLA-Diversity International",Ebenezer Addo,07:00 PM - 08:15 PM MW,BC 101,45,45,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PAST 220 M 
2 cr 
CRN 30270","Pan-African Choral Performance
CLA-Breadth/Arts",Mark Miller,04:30 PM - 06:00 PM R,SEM CHAP,20,10,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: MUS 220 - M 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PAST 300 X 
1 cr 
CRN 30666",Independent Study in Pan African Studies,Ebenezer Addo,-,,20,0,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PAST 306 D 
4 cr 
CRN 30271","Selected Topics in Pan-African Studies: Black and Brown Power Movements
CLA-Breadth/Interdisciplinary
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience",Elias Ortega-Aponte,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","ARTS 105
 ARTS 105 - Final Exam",20,17,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PAST 306 KZ 
4 cr 
CRN 30272","Selected Topics in Pan African: Sociology of Education
CLA-Breadth/Interdisciplinary
CLA-Civic Engagement OLD
CLA-Diversity US
CLA-Off Campus Experience",Susan Rosenbloom,"01:15 PM - 03:45 PM T
 04:00 PM - 07:00 PM T - Final Exam","BC 118
 BC 118 - Final Exam",12,13,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: SOC 318 - KZ 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PAST 400 X 
4 cr 
CRN 30738","Pan African Studies Seminar
CLA-Capstone
CLA-Writing in the Major",Ebenezer Addo,-,,15,2,13,0,"Pre-reqs: PAST 101 OR PAST 10X 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PE 104 H 
1 cr 
CRN 30651",Beginning Golf,Leonard Armuth,11:50 AM - 12:40 PM TR,,12,10,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
"PE 106 F 
1 cr 
CRN 30652",Backyard Games,Brian Hirschberg,10:25 AM - 11:15 AM TR,,12,13,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 1st Half Session 
Final Exam:"
"PE 109 E 
1 cr 
CRN 30653",Circuit Training,Jane Karger,10:25 AM - 11:15 AM MW,,12,12,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 1st Half Session 
Final Exam:"
"PE 217 E 
2 cr 
CRN 30654",Leadership in Physical Education: ARC Morris County,Charlotte Labate,11:00 AM - 12:15 PM F,,14,13,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PE 232 F 
1 cr 
CRN 30655",Karate Self-Defense,Christopher Goedecke,10:25 AM - 11:15 AM TR,,10,10,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PE 250 F 
1 cr 
CRN 30656",Core Training,Jessica Gray,10:25 AM - 11:15 AM TR,,12,13,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: 2nd Half Session 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PH 300 X 
4 cr 
CRN 30748",Independent Study: PH,Linda Van Blerkom,-,,5,2,3,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PH 340 D 
4 cr 
CRN 30341",Epidemiology,George Van Orden,"09:00 AM - 10:15 AM TR
 08:30 AM - 11:30 AM T - Final Exam","BC 216
 BC 216 - Final Exam",20,12,8,0,"Pre-reqs: PH 101 OR PH 10X OR MATH 117 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PH 370 C 
4 cr 
CRN 30342","Selected Topics in Public Health: Medical Geography
CLA-Civic Engagement OLD
CLA-Off Campus Experience",Lisa Jordan,"09:10 AM - 10:15 AM MWF
 08:30 AM - 11:30 AM M - Final Exam","HSC S142
 HSC S142 - Final Exam",20,25,-5,2,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ESS 383 - C 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PHIL 101 E 
4 cr 
CRN 30343","Introduction to Philosophy
CLA-Breadth/Humanities",Seung-Kee Lee,10:25 AM - 11:40 AM MW,BC 215,48,38,10,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 104 K 
4 cr 
CRN 30344","Introduction to Ethics
CLA-Breadth/Humanities",Denise Vigani,"01:15 PM - 02:30 PM TR
 12:30 PM - 03:30 PM T - Final Exam","HSC S308
 HSC S308 - Final Exam",35,28,7,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 211 J 
4 cr 
CRN 30348","History of Modern Philosophy
CLA-Breadth/Humanities
CLA-Writing in the Major",Seung-Kee Lee,01:15 PM - 02:30 PM MW,HSC S244,35,15,20,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 317 Q 
4 cr 
CRN 30354",The Shattering of Reason: from Hegel to Nietzsche,Seung-Kee Lee,07:00 PM - 09:30 PM T,BC 216,20,18,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 322 D 
4 cr 
CRN 30345","Philosopy of Mind
CLA-Breadth/Humanities
CLA-Writing Intensive",Erik Anderson,09:00 AM - 10:15 AM TR,BC 201,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 334 Z 
4 cr 
CRN 30355","Aesthetics
CLA-Breadth/Humanities
CLA-Breadth/Interdisciplinary
CLA-Diversity US
CLA-Writing Intensive",Erik Anderson,02:40 PM - 03:55 PM TR,ARTS 106,20,20,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: ARTH 242 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 345 H 
4 cr 
CRN 30346","Selected Topics Philosophy: Feminist Ethical Theory
CLA-Breadth/Humanities
CLA-Diversity US
CLA-Writing Intensive",Denise Vigani,11:50 AM - 01:05 PM TR,HSC S308,20,14,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: WGST 311 - H 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X 
2 cr 
CRN 30981","Capstone in Philosophy
CLA-Capstone",Seung-Kee Lee,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X 
4 cr 
CRN 30981","Capstone in Philosophy
CLA-Capstone",Seung-Kee Lee,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X 
2 cr 
CRN 30981","Senior Project in Philosophy
CLA-Capstone",Seung-Kee Lee,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X 
4 cr 
CRN 30981","The Meaning of Life
CLA-Capstone",Seung-Kee Lee,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X1 
2 cr 
CRN 30982","Capstone in Philosophy
CLA-Capstone",Erik Anderson,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X1 
4 cr 
CRN 30982","Capstone in Philosophy
CLA-Capstone",Erik Anderson,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X1 
2 cr 
CRN 30982","Senior Project in Philosophy
CLA-Capstone",Erik Anderson,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 400 X1 
4 cr 
CRN 30982","The Meaning of Life
CLA-Capstone",Erik Anderson,-,,1,1,0,0,"Pre-reqs: (PHIL 313 (MAY BE TAKEN CONCURRENTLY) OR PHIL 113X ) OR (PHIL 304 (MAY BE TAKEN CONCURRENTLY) OR PHIL 104X ) OR (HON 410 (MAY BE TAKEN CONCURRENTLY) OR HON 109X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHIL 411 X 
4 cr 
CRN 30794","Specialized Honors II: The Republic: A City in Translation
CLA-Capstone
CLA-Writing Intensive",Erik Anderson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PHYS 103 F 
4 cr 
CRN 30743","How Things Work
CLA-Breadth/Natural Science",Petra Sauer,"10:25 AM - 11:40 AM TR
 12:30 PM - 03:30 PM R - Final Exam","HSC S244
 HSC S244 - Final Exam",40,41,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 112 E 
4 cr 
CRN 30504","Introductory Physics II
CLA-Breadth/Natural Science
CLA-Quantitative",Minjoon Kouh,"10:25 AM - 11:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S308
 HSC S308 - Final Exam",40,33,7,0,"Pre-reqs: PHYS 111 OR PHYS 1X 
Co-Reqs: PHYS 114 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 114 DF 
0 cr 
CRN 30505",General Physics Laboratory II,Judith Redling,08:40 AM - 11:40 AM T,HSC S208,14,10,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 114 JT 
0 cr 
CRN 30506",General Physics Laboratory II,Bjorg Larson,01:15 PM - 04:15 PM M,HSC S208,14,14,0,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 114 JT1 
0 cr 
CRN 30811",General Physics Laboratory II,Minjoon Kouh,01:15 PM - 04:15 PM W,HSC S208,14,5,9,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 114 K1 
0 cr 
CRN 30508",General Physics Laboratory II,Robert Murawski,01:15 PM - 04:15 PM R,HSC S208,14,12,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 114 KZ 
0 cr 
CRN 30507",General Physics Laboratory II,James Supplee,01:15 PM - 04:15 PM T,HSC S208,14,14,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 160 E 
4 cr 
CRN 30509","University Physics II
CLA-Breadth/Natural Science
CLA-Quantitative",Robert Murawski,"10:25 AM - 11:30 AM MWF
 08:30 AM - 11:30 AM W - Final Exam","HSC S244
 HSC S244 - Final Exam",40,21,19,0,"Pre-reqs: (PHYS 150 OR PHYS 11X ) AND (MATH 151 (MAY BE TAKEN CONCURRENTLY) OR MATH 8X ) AND MATH 150 
Co-Reqs: PHYS 114 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 265 G 
4 cr 
CRN 30510","Energy and Environment
CLA-Breadth/Interdisciplinary
CLA-Breadth/Natural Science
CLA-Quantitative",Bjorg Larson,"11:50 AM - 12:55 PM MWF
 12:30 PM - 03:30 PM F - Final Exam","BC 18
 BC 18 - Final Exam",20,20,0,0,"Pre-reqs: (ESS 215 ) OR (PHYS 111 ) OR (PHYS 150 ) 
Co-Reqs: 
Cross Listed: ESS 265 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X 
2 cr 
CRN 30844",Microscopy Research,Bjorg Larson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X1 
2 cr 
CRN 30864",Gravity,Robert Murawski,-,,7,3,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X2 
2 cr 
CRN 30873",Independent Study: Gravity,Robert Murawski,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X3 
2 cr 
CRN 30892",Independent Study: Physics - Research in Physics: Microscopy,Bjorg Larson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X4 
3 cr 
CRN 30913",Independent Study: Physics - Chaotic Dynamics,John Eickmeyer,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X5 
2 cr 
CRN 30992",Independent Study/Research in Physics,Robert Murawski,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 300 X6 
2 cr 
CRN 31016",Ind. Study: Simulate the Behavior of Neuron in Visual Cortex with LEDs,Minjoon Kouh,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 301 T 
4 cr 
CRN 30511",Mechanics,James Supplee,"02:40 PM - 03:45 PM MWF
 08:30 AM - 11:30 AM W - Final Exam","BC 204
 BC 204 - Final Exam",20,16,4,0,"Pre-reqs: (PHYS 150 OR PHYS 11X ) AND (PHYS 160 OR PHYS 12X ) AND (MATH 250 OR MATH 17X ) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 329 K 
2 cr 
CRN 30514",Special Topics in Physics,Minjoon Kouh,"01:15 PM - 02:30 PM T
 04:00 PM - 07:00 PM T - Final Exam","HSC S305
 HSC S4 - Final Exam",15,11,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 329 K 
4 cr 
CRN 30514",Special Topics in Physics,Minjoon Kouh,"01:15 PM - 02:30 PM T
 04:00 PM - 07:00 PM T - Final Exam","HSC S305
 HSC S4 - Final Exam",15,11,4,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 360 J 
4 cr 
CRN 30512",Quantum Mechanics,Robert Murawski,"01:15 PM - 02:30 PM MW
 12:30 PM - 03:30 PM M - Final Exam","HSC S139
 HSC S139 - Final Exam",20,10,10,0,"Pre-reqs: (PHYS 150 OR PHYS 11X ) AND (PHYS 160 OR PHYS 12X ) AND (MATH 315 OR MATH 104X ) AND PHYS 360R (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 360R J 
0 cr 
CRN 30515",Quantum Mechanics Recitation,Robert Murawski,01:15 PM - 02:05 PM F,HSC S139,20,9,11,0,"Pre-reqs: PHYS 360 (MAY BE TAKEN CONCURRENTLY) 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 400 KZ 
2 cr 
CRN 30513",Physics Seminar,Robert Fenstermacher,"01:15 PM - 03:45 PM R
 04:00 PM - 07:00 PM T - Final Exam","HSC S305
 HSC S305 - Final Exam",15,13,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PHYS 411 X 
4 cr 
CRN 30788","Specialized Honors II: Confocal Mircoscopy
CLA-Capstone
CLA-Writing Intensive",Bjorg Larson,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PHYS 411 X1 
4 cr 
CRN 30793","Specialized Honors II: Simulate the Behavior of Neuron in Visual Cortex with LEDs
CLA-Capstone
CLA-Writing Intensive",Minjoon Kouh,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PREP 505 X 
4 cr 
CRN 31024",Topics in Humanities,,-,,25,12,13,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
Course,Title & Requirements Met,Instructors,Meeting Times,Room,Max,Current,Avail,Waitlist,Other Attributes
"PSCI 102 Z 
4 cr 
CRN 30230","Comparative Political Systems
CLA-Breadth/Social Science
CLA-Writing in the Major",Jason Jordan,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM W - Final Exam","BC 215
 BC 215 - Final Exam",35,29,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 104 E 
4 cr 
CRN 30233","International Relations
CLA-Breadth/Social Science
CLA-Writing in the Major",Timothy Carter,"10:25 AM - 11:40 AM MW
 07:30 PM - 10:30 PM W - Final Exam","BC 101
 BC 101 - Final Exam",35,36,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 105 H 
4 cr 
CRN 30234","Introduction to Political Theory
CLA-Breadth/Social Science
CLA-Writing in the Major",Sangay Mishra,"11:50 AM - 01:05 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 215
 BC 215 - Final Exam",35,33,2,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 219 G 
4 cr 
CRN 30236","Business and Government in the U.S.
CLA-Breadth/Social Science",Philip Mundo,"11:50 AM - 01:05 PM MW
 12:30 PM - 03:30 PM F - Final Exam","BC 204
 BC 204 - Final Exam",25,26,-1,1,"Pre-reqs: 
Co-Reqs: 
Cross Listed: BST 219 - G 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 229 R 
4 cr 
CRN 30239","Middle East Politics
CLA-Diversity International",Carlos Yordan,"07:00 PM - 09:30 PM W
 12:30 PM - 03:30 PM F - Final Exam","BC 204
 BC 204 - Final Exam",25,25,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 232 F 
4 cr 
CRN 30240","Topics in Political Theory: Policing and the Rule of Law - Security, Violence and Citizenship
CLA-Breadth/Social Science",Jinee Lokaneeta,10:25 AM - 11:40 AM TR,BC 215,25,19,6,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 247 T 
4 cr 
CRN 30241","International Security
CLA-Diversity International",Timothy Carter,"02:40 PM - 03:55 PM MW
 04:00 PM - 07:00 PM W - Final Exam","BC 203
 BC 203 - Final Exam",20,21,-1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 256 H 
4 cr 
CRN 30290","Selected Topics in Political Science: Civil Wars in Africa
CLA-Breadth/Social Science",Timothy Carter,"11:50 AM - 01:05 PM TR
 04:00 PM - 07:00 PM R - Final Exam","BC 204
 BC 204 - Final Exam",20,8,12,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 256 Z 
4 cr 
CRN 30298","Selected Topics in Political Science: Latinos/as in the U.S.: Politics of Inclusion and Exclusion
CLA-Breadth/Social Science
CLA-Diversity US",Sangay Mishra,"02:40 PM - 03:55 PM TR
 07:30 PM - 10:30 PM W - Final Exam","BC 204
 BC 204 - Final Exam",20,15,5,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: SPAN 251 - Z 
Approval Type: 
Part of Term: Full Term 
Final Exam:"
"PSCI 285 X 
8 cr 
CRN 30728","Internship Project in Washington, D.C.
CLA-Off Campus Experience",Philip Mundo,-,,20,3,17,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 286 X 
4 cr 
CRN 30702","Social Entrepreneurship: Theorizing Global Trends
CLA-Breadth/Interdisciplinary
CLA-Breadth/Social Science
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 05:00 PM TR,,20,17,3,0,"Pre-reqs: 
Co-Reqs: PSCI 287 
Cross Listed: BST 286 - X; ECON 286 - X; PSCI 300 - X7 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 287 X 
4 cr 
CRN 30707","Applied Analysis of Social Entrepreneurship
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 05:00 PM TR,,20,17,3,0,"Pre-reqs: 
Co-Reqs: PSCI 286 
Cross Listed: BST 287 - X; ECON 287 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 287 X 
4 cr 
CRN 30707","Applied Analysis of Social Entrepreneurship
CLA-Off Campus Experience",Jennifer Olmsted,09:00 AM - 05:00 PM TR,,20,17,3,0,"Pre-reqs: 
Co-Reqs: PSCI 286 
Cross Listed: BST 287 - X; ECON 287 - X 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 300 X 
2 cr 
CRN 30899",Advanced Business and Government,Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 300 X1 
2 cr 
CRN 30908",Torture abroad and the implications in America,Jinee Lokaneeta,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 300 X2 
4 cr 
CRN 30915",Independent Study: Political Science - Legal & Moral Debate Reg. the Excess. Use of Police Force,Jinee Lokaneeta,-,,1,0,1,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 300 X3 
4 cr 
CRN 30936",Independent Study: Political Science - American Government,Philip Mundo,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
"PSCI 300 X4 
2 cr 
CRN 30940","Democratization, Emancipative Values, and Statistics",Jason Jordan,-,,1,1,0,0,"Pre-reqs: 
Co-Reqs: 
Cross Listed: 
Approval Type: IA 
Part of Term: Full Term 
Final Exam:"
